Filename,Predictions
140202.png,cat
140203.png,cat
140204.png,ship
140205.png,truck
140206.png,airplane
140207.png,horse
140208.png,bird
140209.png,truck
14021.png,deer
140210.png,horse
140211.png,automobile
140212.png,dog
140213.png,dog
140214.png,cat
140215.png,bird
140216.png,dog
140217.png,dog
140218.png,dog
140219.png,ship
14022.png,dog
140220.png,bird
140221.png,deer
140222.png,dog
140223.png,deer
140224.png,cat
140225.png,ship
140226.png,deer
140227.png,cat
140228.png,cat
140229.png,cat
14023.png,bird
140230.png,automobile
140231.png,ship
140232.png,deer
140233.png,airplane
140234.png,airplane
140235.png,dog
140236.png,cat
140237.png,frog
140238.png,truck
140239.png,ship
14024.png,horse
140240.png,truck
140241.png,frog
140242.png,ship
140243.png,deer
140244.png,truck
140245.png,cat
140246.png,airplane
140247.png,dog
140248.png,airplane
140249.png,deer
14025.png,airplane
140250.png,cat
140251.png,automobile
140252.png,ship
140253.png,deer
140254.png,deer
140255.png,dog
140256.png,ship
140257.png,bird
140258.png,cat
140259.png,dog
14026.png,truck
140260.png,deer
140261.png,cat
140262.png,horse
140263.png,dog
140264.png,automobile
140265.png,truck
140266.png,truck
140267.png,bird
140268.png,bird
140269.png,automobile
14027.png,truck
140270.png,deer
140271.png,dog
140272.png,dog
140273.png,bird
140274.png,airplane
140275.png,automobile
140276.png,ship
140277.png,dog
140278.png,deer
140279.png,automobile
14028.png,cat
140280.png,truck
140281.png,bird
140282.png,bird
140283.png,dog
140284.png,bird
140285.png,ship
140286.png,deer
140287.png,deer
140288.png,deer
140289.png,deer
14029.png,dog
140290.png,ship
140291.png,frog
140292.png,frog
140293.png,cat
140294.png,cat
140295.png,cat
140296.png,dog
140297.png,deer
140298.png,deer
140299.png,cat
1403.png,deer
14030.png,truck
140300.png,automobile
140301.png,truck
140302.png,truck
140303.png,bird
140304.png,cat
140305.png,frog
140306.png,ship
140307.png,frog
140308.png,airplane
140309.png,airplane
14031.png,ship
140310.png,bird
140311.png,frog
140312.png,ship
140313.png,bird
140314.png,truck
140315.png,cat
140316.png,deer
140317.png,airplane
140318.png,automobile
140319.png,automobile
14032.png,truck
140320.png,automobile
140321.png,frog
140322.png,automobile
140323.png,cat
140324.png,frog
140325.png,truck
140326.png,cat
140327.png,airplane
140328.png,truck
140329.png,truck
14033.png,automobile
140330.png,ship
140331.png,bird
140332.png,automobile
140333.png,cat
140334.png,cat
140335.png,bird
140336.png,cat
140337.png,horse
140338.png,cat
140339.png,deer
14034.png,airplane
140340.png,truck
140341.png,frog
140342.png,automobile
140343.png,ship
140344.png,ship
140345.png,ship
140346.png,automobile
140347.png,horse
140348.png,bird
140349.png,dog
14035.png,deer
140350.png,cat
140351.png,cat
140352.png,cat
140353.png,cat
140354.png,deer
140355.png,cat
140356.png,deer
140357.png,automobile
140358.png,cat
140359.png,cat
14036.png,airplane
140360.png,truck
140361.png,deer
140362.png,truck
140363.png,deer
140364.png,cat
140365.png,deer
140366.png,dog
140367.png,deer
140368.png,deer
140369.png,frog
14037.png,cat
140370.png,bird
140371.png,cat
140372.png,truck
140373.png,ship
140374.png,automobile
140375.png,ship
140376.png,bird
140377.png,deer
140378.png,airplane
140379.png,cat
14038.png,automobile
140380.png,horse
140381.png,ship
140382.png,horse
140383.png,deer
140384.png,ship
140385.png,truck
140386.png,airplane
140387.png,deer
140388.png,airplane
140389.png,truck
14039.png,frog
140390.png,ship
140391.png,frog
140392.png,cat
140393.png,frog
140394.png,ship
140395.png,ship
140396.png,automobile
140397.png,truck
140398.png,ship
140399.png,cat
1404.png,truck
14040.png,deer
140400.png,frog
140401.png,horse
140402.png,dog
140403.png,horse
140404.png,deer
140405.png,truck
140406.png,truck
140407.png,deer
140408.png,automobile
140409.png,frog
14041.png,ship
140410.png,truck
140411.png,cat
140412.png,truck
140413.png,cat
140414.png,deer
140415.png,automobile
140416.png,ship
140417.png,bird
140418.png,deer
140419.png,bird
14042.png,cat
140420.png,horse
140421.png,deer
140422.png,bird
140423.png,deer
140424.png,bird
140425.png,deer
140426.png,deer
140427.png,bird
140428.png,horse
140429.png,frog
14043.png,frog
140430.png,cat
140431.png,horse
140432.png,dog
140433.png,cat
140434.png,cat
140435.png,deer
140436.png,cat
140437.png,cat
140438.png,cat
140439.png,cat
14044.png,bird
140440.png,airplane
140441.png,cat
140442.png,cat
140443.png,bird
140444.png,cat
140445.png,cat
140446.png,cat
140447.png,cat
140448.png,deer
140449.png,cat
14045.png,truck
140450.png,deer
140451.png,cat
140452.png,dog
140453.png,automobile
140454.png,cat
140455.png,truck
140456.png,deer
140457.png,truck
140458.png,dog
140459.png,automobile
14046.png,deer
140460.png,bird
140461.png,ship
140462.png,cat
140463.png,dog
140464.png,airplane
140465.png,deer
140466.png,deer
140467.png,cat
140468.png,dog
140469.png,cat
14047.png,deer
140470.png,automobile
140471.png,truck
140472.png,truck
140473.png,horse
140474.png,deer
140475.png,frog
140476.png,cat
140477.png,dog
140478.png,frog
140479.png,bird
14048.png,automobile
140480.png,deer
140481.png,deer
140482.png,airplane
140483.png,bird
140484.png,truck
140485.png,bird
140486.png,truck
140487.png,airplane
140488.png,ship
140489.png,frog
14049.png,truck
140490.png,truck
140491.png,automobile
140492.png,cat
140493.png,ship
140494.png,dog
140495.png,horse
140496.png,airplane
140497.png,cat
140498.png,cat
140499.png,bird
1405.png,bird
14050.png,dog
140500.png,dog
140501.png,truck
140502.png,truck
140503.png,ship
140504.png,cat
140505.png,ship
140506.png,automobile
140507.png,deer
140508.png,truck
140509.png,ship
14051.png,cat
140510.png,truck
140511.png,dog
140512.png,bird
140513.png,bird
140514.png,cat
140515.png,cat
140516.png,deer
140517.png,truck
140518.png,bird
140519.png,ship
14052.png,truck
140520.png,automobile
140521.png,dog
140522.png,ship
140523.png,truck
140524.png,horse
140525.png,airplane
140526.png,truck
140527.png,automobile
140528.png,dog
140529.png,dog
14053.png,cat
140530.png,cat
140531.png,deer
140532.png,deer
140533.png,deer
140534.png,truck
140535.png,truck
140536.png,bird
140537.png,cat
140538.png,automobile
140539.png,cat
14054.png,airplane
140540.png,horse
140541.png,truck
140542.png,truck
140543.png,deer
140544.png,automobile
140545.png,cat
140546.png,automobile
140547.png,deer
140548.png,cat
140549.png,ship
14055.png,horse
140550.png,automobile
140551.png,dog
140552.png,bird
140553.png,bird
140554.png,deer
140555.png,cat
140556.png,truck
140557.png,truck
140558.png,ship
140559.png,airplane
14056.png,automobile
140560.png,cat
140561.png,cat
140562.png,truck
140563.png,bird
140564.png,dog
140565.png,dog
140566.png,cat
140567.png,horse
140568.png,airplane
140569.png,bird
14057.png,cat
140570.png,ship
140571.png,horse
140572.png,bird
140573.png,ship
140574.png,bird
140575.png,airplane
140576.png,airplane
140577.png,deer
140578.png,ship
140579.png,truck
14058.png,truck
140580.png,bird
140581.png,deer
140582.png,deer
140583.png,dog
140584.png,airplane
140585.png,ship
140586.png,deer
140587.png,dog
140588.png,automobile
140589.png,cat
14059.png,deer
140590.png,horse
140591.png,frog
140592.png,bird
140593.png,bird
140594.png,truck
140595.png,truck
140596.png,deer
140597.png,ship
140598.png,cat
140599.png,ship
1406.png,cat
14060.png,ship
140600.png,dog
140601.png,cat
140602.png,truck
140603.png,frog
140604.png,deer
140605.png,automobile
140606.png,deer
140607.png,deer
140608.png,deer
140609.png,cat
14061.png,dog
140610.png,cat
140611.png,horse
140612.png,cat
140613.png,ship
140614.png,cat
140615.png,deer
140616.png,cat
140617.png,truck
140618.png,deer
140619.png,cat
14062.png,dog
140620.png,truck
140621.png,dog
140622.png,bird
140623.png,deer
140624.png,automobile
140625.png,truck
140626.png,deer
140627.png,frog
140628.png,dog
140629.png,deer
14063.png,dog
140630.png,airplane
140631.png,bird
140632.png,airplane
140633.png,airplane
140634.png,ship
140635.png,deer
140636.png,bird
140637.png,bird
140638.png,frog
140639.png,cat
14064.png,dog
140640.png,deer
140641.png,cat
140642.png,deer
140643.png,dog
140644.png,cat
140645.png,deer
140646.png,truck
140647.png,cat
140648.png,cat
140649.png,automobile
14065.png,ship
140650.png,cat
140651.png,bird
140652.png,deer
140653.png,dog
140654.png,bird
140655.png,dog
140656.png,bird
140657.png,automobile
140658.png,ship
140659.png,cat
14066.png,cat
140660.png,bird
140661.png,ship
140662.png,airplane
140663.png,bird
140664.png,cat
140665.png,automobile
140666.png,cat
140667.png,horse
140668.png,cat
140669.png,cat
14067.png,deer
140670.png,cat
140671.png,horse
140672.png,ship
140673.png,cat
140674.png,deer
140675.png,truck
140676.png,cat
140677.png,dog
140678.png,ship
140679.png,automobile
14068.png,ship
140680.png,airplane
140681.png,frog
140682.png,dog
140683.png,bird
140684.png,deer
140685.png,truck
140686.png,ship
140687.png,truck
140688.png,cat
140689.png,airplane
14069.png,ship
140690.png,truck
140691.png,airplane
140692.png,airplane
140693.png,cat
140694.png,truck
140695.png,frog
140696.png,frog
140697.png,automobile
140698.png,airplane
140699.png,truck
1407.png,cat
14070.png,deer
140700.png,cat
140701.png,automobile
140702.png,ship
140703.png,truck
140704.png,airplane
140705.png,truck
140706.png,bird
140707.png,frog
140708.png,frog
140709.png,cat
14071.png,cat
140710.png,dog
140711.png,ship
140712.png,dog
140713.png,dog
140714.png,deer
140715.png,dog
140716.png,dog
140717.png,cat
140718.png,bird
140719.png,ship
14072.png,truck
140720.png,cat
140721.png,horse
140722.png,bird
140723.png,dog
140724.png,airplane
140725.png,frog
140726.png,frog
140727.png,ship
140728.png,truck
140729.png,cat
14073.png,ship
140730.png,cat
140731.png,ship
140732.png,ship
140733.png,horse
140734.png,truck
140735.png,ship
140736.png,automobile
140737.png,bird
140738.png,bird
140739.png,cat
14074.png,horse
140740.png,frog
140741.png,cat
140742.png,bird
140743.png,frog
140744.png,ship
140745.png,ship
140746.png,truck
140747.png,deer
140748.png,dog
140749.png,automobile
14075.png,bird
140750.png,dog
140751.png,deer
140752.png,frog
140753.png,frog
140754.png,deer
140755.png,cat
140756.png,bird
140757.png,automobile
140758.png,ship
140759.png,truck
14076.png,frog
140760.png,bird
140761.png,ship
140762.png,airplane
140763.png,ship
140764.png,deer
140765.png,cat
140766.png,airplane
140767.png,dog
140768.png,deer
140769.png,truck
14077.png,airplane
140770.png,bird
140771.png,ship
140772.png,truck
140773.png,truck
140774.png,bird
140775.png,automobile
140776.png,cat
140777.png,cat
140778.png,truck
140779.png,bird
14078.png,airplane
140780.png,airplane
140781.png,bird
140782.png,deer
140783.png,cat
140784.png,cat
140785.png,deer
140786.png,cat
140787.png,cat
140788.png,deer
140789.png,horse
14079.png,automobile
140790.png,automobile
140791.png,dog
140792.png,deer
140793.png,bird
140794.png,dog
140795.png,dog
140796.png,dog
140797.png,cat
140798.png,ship
140799.png,truck
1408.png,cat
14080.png,deer
140800.png,bird
140801.png,frog
140802.png,bird
140803.png,automobile
140804.png,truck
140805.png,deer
140806.png,bird
140807.png,deer
140808.png,cat
140809.png,airplane
14081.png,bird
140810.png,deer
140811.png,cat
140812.png,truck
140813.png,deer
140814.png,deer
140815.png,dog
140816.png,deer
140817.png,truck
140818.png,cat
140819.png,horse
14082.png,ship
140820.png,frog
140821.png,truck
140822.png,bird
140823.png,deer
140824.png,automobile
140825.png,dog
140826.png,ship
140827.png,deer
140828.png,dog
140829.png,truck
14083.png,cat
140830.png,automobile
140831.png,deer
140832.png,bird
140833.png,truck
140834.png,dog
140835.png,truck
140836.png,dog
140837.png,deer
140838.png,deer
140839.png,cat
14084.png,airplane
140840.png,deer
140841.png,airplane
140842.png,deer
140843.png,cat
140844.png,bird
140845.png,deer
140846.png,frog
140847.png,truck
140848.png,frog
140849.png,deer
14085.png,truck
140850.png,cat
140851.png,airplane
140852.png,truck
140853.png,truck
140854.png,cat
140855.png,airplane
140856.png,deer
140857.png,deer
140858.png,deer
140859.png,deer
14086.png,deer
140860.png,cat
140861.png,cat
140862.png,ship
140863.png,truck
140864.png,ship
140865.png,cat
140866.png,truck
140867.png,automobile
140868.png,automobile
140869.png,bird
14087.png,truck
140870.png,truck
140871.png,dog
140872.png,bird
140873.png,airplane
140874.png,truck
140875.png,automobile
140876.png,cat
140877.png,frog
140878.png,deer
140879.png,truck
14088.png,dog
140880.png,truck
140881.png,cat
140882.png,dog
140883.png,bird
140884.png,cat
140885.png,cat
140886.png,dog
140887.png,airplane
140888.png,cat
140889.png,truck
14089.png,frog
140890.png,automobile
140891.png,cat
140892.png,deer
140893.png,deer
140894.png,deer
140895.png,automobile
140896.png,deer
140897.png,truck
140898.png,automobile
140899.png,dog
1409.png,deer
14090.png,ship
140900.png,bird
140901.png,automobile
140902.png,cat
140903.png,dog
140904.png,truck
140905.png,truck
140906.png,truck
140907.png,automobile
140908.png,deer
140909.png,automobile
14091.png,bird
140910.png,airplane
140911.png,truck
140912.png,cat
140913.png,automobile
140914.png,cat
140915.png,dog
140916.png,frog
140917.png,cat
140918.png,truck
140919.png,frog
14092.png,truck
140920.png,airplane
140921.png,truck
140922.png,ship
140923.png,ship
140924.png,dog
140925.png,dog
140926.png,dog
140927.png,frog
140928.png,ship
140929.png,deer
14093.png,truck
140930.png,deer
140931.png,bird
140932.png,deer
140933.png,cat
140934.png,frog
140935.png,airplane
140936.png,cat
140937.png,ship
140938.png,bird
140939.png,truck
14094.png,cat
140940.png,automobile
140941.png,airplane
140942.png,ship
140943.png,truck
140944.png,bird
140945.png,deer
140946.png,deer
140947.png,cat
140948.png,deer
140949.png,truck
14095.png,dog
140950.png,horse
140951.png,truck
140952.png,deer
140953.png,bird
140954.png,deer
140955.png,bird
140956.png,dog
140957.png,airplane
140958.png,bird
140959.png,deer
14096.png,truck
140960.png,dog
140961.png,frog
140962.png,cat
140963.png,deer
140964.png,deer
140965.png,ship
140966.png,cat
140967.png,automobile
140968.png,cat
140969.png,deer
14097.png,bird
140970.png,bird
140971.png,ship
140972.png,cat
140973.png,frog
140974.png,truck
140975.png,deer
140976.png,cat
140977.png,automobile
140978.png,dog
140979.png,dog
14098.png,automobile
140980.png,cat
140981.png,cat
140982.png,bird
140983.png,ship
140984.png,dog
140985.png,truck
140986.png,deer
140987.png,bird
140988.png,bird
140989.png,cat
14099.png,airplane
140990.png,deer
140991.png,automobile
140992.png,dog
140993.png,airplane
140994.png,truck
140995.png,dog
140996.png,frog
140997.png,cat
140998.png,truck
140999.png,deer
141.png,cat
1410.png,cat
14100.png,deer
141000.png,airplane
141001.png,dog
141002.png,deer
141003.png,cat
141004.png,dog
141005.png,cat
141006.png,truck
141007.png,horse
141008.png,truck
141009.png,truck
14101.png,automobile
141010.png,truck
141011.png,cat
141012.png,cat
141013.png,bird
141014.png,bird
141015.png,cat
141016.png,ship
141017.png,bird
141018.png,dog
141019.png,dog
14102.png,dog
141020.png,bird
141021.png,deer
141022.png,truck
141023.png,cat
141024.png,dog
141025.png,bird
141026.png,dog
141027.png,deer
141028.png,bird
141029.png,truck
14103.png,bird
141030.png,airplane
141031.png,frog
141032.png,horse
141033.png,ship
141034.png,frog
141035.png,cat
141036.png,airplane
141037.png,automobile
141038.png,truck
141039.png,dog
14104.png,ship
141040.png,airplane
141041.png,automobile
141042.png,cat
141043.png,truck
141044.png,truck
141045.png,bird
141046.png,truck
141047.png,deer
141048.png,deer
141049.png,truck
14105.png,ship
141050.png,deer
141051.png,cat
141052.png,deer
141053.png,dog
141054.png,frog
141055.png,airplane
141056.png,airplane
141057.png,cat
141058.png,ship
141059.png,ship
14106.png,cat
141060.png,cat
141061.png,frog
141062.png,deer
141063.png,deer
141064.png,deer
141065.png,dog
141066.png,truck
141067.png,deer
141068.png,horse
141069.png,airplane
14107.png,truck
141070.png,deer
141071.png,bird
141072.png,airplane
141073.png,frog
141074.png,cat
141075.png,ship
141076.png,bird
141077.png,airplane
141078.png,frog
141079.png,bird
14108.png,bird
141080.png,automobile
141081.png,cat
141082.png,ship
141083.png,deer
141084.png,dog
141085.png,bird
141086.png,deer
141087.png,dog
141088.png,cat
141089.png,cat
14109.png,dog
141090.png,airplane
141091.png,dog
141092.png,truck
141093.png,deer
141094.png,frog
141095.png,cat
141096.png,deer
141097.png,automobile
141098.png,deer
141099.png,automobile
1411.png,deer
14110.png,frog
141100.png,deer
141101.png,bird
141102.png,cat
141103.png,cat
141104.png,cat
141105.png,airplane
141106.png,bird
141107.png,airplane
141108.png,dog
141109.png,automobile
14111.png,cat
141110.png,ship
141111.png,cat
141112.png,cat
141113.png,cat
141114.png,frog
141115.png,truck
141116.png,bird
141117.png,cat
